"caseids","content"
3620115,"我是一名农村教师，一直工作在一线，多年来，我觉得教育有“三苦”。一苦：师生负担重。家长望子成龙，望女成凤，这是非常正常的心理，教育好孩子，这也是教师的天职。这也给不法商人带了许多可乘之机，他们在上级的默认或者暗示下，铺天盖地的推销各种各样的教辅资料，最多时，同一门学科竟有6--7套。这是一种变相的腐败。既增加了师生学业课业作业负担，也增加了家长的经济负担，更是败坏了社会风气。二苦：教育均衡发展问题多。城乡不均衡，农村留不住好教师，留不住成绩优秀的学生。学生教育发展不均衡。因为评价的单一，只追求升学率，学生只有智育，少了情育、体育、美育等。一个只会考取高分的孩子，如果没有健全的思想情操，没有健壮的身体，没有健康的心理灵魂与审美观点，那么只能说是畸形的发展，而不是有人文情怀的均衡发展。三苦：教师工资待遇低，社会待遇低。尊师重道，给予教师崇高的社会地位，营造良好的社会氛围，让教师有体面的社会地位，多年来，成效不明显。农村教师绝大多数每个月只有2000多元，收入微薄，难以留着人心。每次上涨工资，因为是地方财政解决，基本是解而不绝，或者是打折，我建议，应该公示教师的月平均工资，让教师自己明白，本人的工资真的和统计部门公示的一致吗？千万别出现，在官方数据中，教师是高工资，而真正到手是仅够维持基本生活水平的微薄工资。"
3620116,"本人从事建筑行业工程管理5年，对现实工作中，从事现场工程管理人员的从业资格监控和社会保障有点个人意见，本行业有大量的无证无资格人员上岗，对工程质量把控没有严谨的责任感，相关企业和监督单位同样缺少对工程严格的监控体制，感觉任何资料文件都可以造假，很多工程管理人员就像是临时工，太认真就丢饭碗，不较真就对不起历史！也许很多同行会有同样的心声！"
3620134,"江西永方电源公司污染环境，水环境土环境空气环境污染，凌晨偷偷排放有毒有害的铅尘铅粉铅酸毒气，我家离永方电源公司81米，永方铅酸蓄电池公司买通抚州环保局通过环评手续，人间蒸发了500米防护距离内的居民，排放剧毒铅酸导致我孙儿铅中毒，血铅超标，麻烦尊敬的领导做主，我家离污染源只有81米，6年从婪降缭垂救赐ü嘶菲朗中榉沉斓嫉鞑椋梦壹液痛迕窈粑叫孪实目掌任颐堑纳硖搴蜕锒俏壹业南Ｍ彩敲褡宓奈蠢矗χ卸净倭宋宜镒右簧恍涣斓迹恍唬�"
3620138,"我是江西省；上饶市广丰县；吴村镇；吴村社区的一普通村民；要向我们尊敬的鹿省长反应一个问题；现任吴村社区的副支书饶民元；在原任普塘村主任期间将村里大量的水田私批给村民建房；现在这些村民所建的房子；根本就没有国家土管部门颁发的批复；他们开始都向村里交过3至5万的钱；可一些村民手上拿到的却是一张村民个人；赞助给村里做什么公益事业的收条；近年来我们村里几乎所有的建房；都是这样经过饶民元的手批下来的；因为这个饶民元在广丰县里的关系网很宽；所以在县里举报他根本就没用；故特向省长举报此事；希望省里能依法查处贪官"
3620142,"鹿省长：您好！我曾在人民网留言板给您留言，反映南昌市十字街何时拆迁一事。从今年8月底接到拆迁通知到11月底三个月的时间里，在拆迁指挥部有条不紊的安排下，我们经过了评估，验房，交房和签约等流程，已顺利拿到了拆迁补偿款，真让人欣喜不已。感谢您在百忙之中对此事的关心，感谢党和政府体察民情，为群众办了一件大好事，造福了百姓，让群众真正得到了实惠，帮助我们改善居住条件，圆我们的安居梦。在党和政府的英明领导下，我们的国家一定会更加富强，我们的社会一定会更加文明和谐。现在，我们对生活充满了希望，对未来满怀憧憬，对人生有了新的规划。在新的一年即将到来之际，衷心祝愿您新年快乐，身体健康，万事如意！"
3620148,"鹿省长，您好，我叫徐玉娇，是江西省东乡县红星企业集团退休女职工，我今年52周岁，退休已经两年多了，到目前还没有解决好医保问题，我已经多次找过县政府领导，也向抚州市政府领导反映，只是回来一个电话，就渺无音讯，社保解决很好，但是医保一直未能解决，希望省长能帮助解决好，谢谢了."
3620152,"领导大人您好，现如今国家已经开放低胎政策了是把，先自我介绍下。我是江西赣州龙南县一名农村在外务工人员。本人遵守合法年龄结婚的原则，按照正常的手续结婚、并取得准生证的前提下生育一男孩，但是持父母户口本和婴儿出生证明等所有有效证件前往地方派出所给小孩上户口的时候派出所不给上户口，必须要小孩母亲强制上环之后才给办理。请问省长大人，地方政府这样办事是否符合国家关于小孩上户口的规定政策？关于法律这方面我也质询过，是没有说上户必须要上环证这一说法的。这样不给小孩上户口难道就让小孩成为黑户吗？我们目前几年并没有打算生第二胎，我们是农村人，养一个孩子都很困难，并且计生避孕手段很多种，为什么地方政府可以有权强制人去上环后才可以给上户呢？上环对女方身体是有很大伤害的，我们可以用别的方式避孕啊。我孩子是2013年10月15号出生的，现在快2个月了，我老婆是外地的，我们从相识到结婚在到宝宝出生，真的很累，想想我老婆在产房顺产了一下午都生不下来，最后开刀把小孩抱出来的，对女人来说具痛苦又幸福。现在又出现这种问题，很无力了。以上问题请省长大人给予答复该如何，谢谢！"
3620156,"我曾经给省长留言，昨天被告知，我反映\""退休人员领取退休金时应增发银联卡，便于领取现金、消费刷卡\""一事，南昌市社保局通知可以办理相关银行银联卡，问题的解决使我退休人员享有现代金融便利，亦恢复了退休人员的尊严。感谢省长、感谢政府为民办好事、办实事!2013-11-21"
3620157,"江西省长同志您好！现在南昌市拆除违章建筑运动，深入人心，人民拍手叫好、可是我反映的南昌市一经路围墙违章建筑，水果店面理发店面还没有拆除，希望你在百忙中管理一下。坚决拆除违章围墙建筑店面！"
3620164,"补充：鹿省长好！接上次话题：被盗伐的山林山名：罗江乡东岗山，涉及前村村、新屋村、筀竹村的各小组山林，04年左右名义上承包给了外县人，村民大多数人没签字。在签订合同的当年还是第二年，其中新屋村垇下、七山下两个组的村民除夕那天大闹乡政府，当即乡政府就撤销了两村小组的承包合同。如果你们会派人调查，最好到山上实地看看，一两人即可，底盘高越野车可直达山里，到时如需要打我电话我会带路，但要星期六哟。最好别惊动乡村干部哟！本月三号晚谢姓包头和乡林管站人员在一起吃饭、喝贵酒。谢谢！打扰了。"
3620165,"鄱阳县教育系统腐败现象太多。1.教师吃空饷的人太多。一直使有的学校无法开齐课程。教育局通知离岗教师在国庆假结束时必须返岗，可至今未见一人返岗。2.有的年轻教师考取公务员，教师工资却被教育局或乡镇中心学校占为己有，或某个领导中饱私囊。3.中心学校通知在岗教师接到省专访电话，必须报喜不报忧，否则后果自负。"
3620171,"鹿省长：你好！我是一位老人，向你反映一件事：实在痛心、看不下去了，知道你们忙打扰了。原生产队集体山林在改革开放后的二十几年，因为大部分青壮年都出去打工挣钱了，没几个人去砍伐竹、木，山的竹木长势很好，真的非常茂密，这对我们乡五个自然村一两万人的生活环境、水土保持都有至关重要作用，可是好景不长，大约在二零零三、四年的时候村干部、小槌に堑昧撕彀迪洳僮靼焉搅殖邪送獾厝恕�&lt;我在焦点访谈节日看到一则报道：也是有一地方：县林业局长利用职务之便和钻政策的空子，该林业局长自己不出面，指使他人承包了很多的山林，结果把山上大小竹、木一扫而光，其实他们这样是违规承包。&gt;象我们乡的山林承包情况，我想也和电视报道的一样也是违法违规的，据说合同签订的只是承包杉树和毛竹，可现在他都在砍杂树一扫精光，而且他们的车都是晚上走，可见他们见不得阳光，违法破坏山林，也说明他们上下使了银子，打通了关节。请问：怎样才能查处他们，制止他们乱砍乱伐行为！其实象我们的山林完全可以成为自然保护林，让我们的乡村子孙万代绿水青山。"
